,Post_ID,Comment,Created_Time,Comment_ID,Commenter_ID,Likes
36,190556161005811_1045254422202643,Alan Bruns,2016-02-25T23:11:10+0000,1045254422202643_1045271585534260,10205058523959233,0
37,190556161005811_1045254422202643,Way to go Guys!,2016-02-26T19:52:55+0000,1045254422202643_1045695295491889,909980372345740,0
38,190556161005811_1043492039045548,Look at our Chief...,2016-02-23T02:48:18+0000,1043492039045548_1043732209021531,10152095385245836,0
39,190556161005811_1038150222913063,"Ohhhhhh, Alan Bruns! Your past is calling!?!?! Lol! ??",2016-02-12T23:47:40+0000,1038150222913063_1038252736236145,10205058523959233,1
40,190556161005811_1038030449591707,This is nice.,2016-02-12T15:16:30+0000,1038030449591707_1038037179591034,10203328866479582,0
41,190556161005811_1038030449591707,Well done!,2016-02-12T15:37:04+0000,1038030449591707_1038046519590100,10203501581758577,0
42,190556161005811_1037528856308533,Tom always giving. What a generous man,2016-02-12T01:28:20+0000,1037528856308533_1037672286294190,10203733179761055,1
43,190556161005811_1037528856308533,Jesse Sperling,2016-02-12T05:10:42+0000,1037528856308533_1037735556287863,10152719522428090,0
44,190556161005811_1037528856308533,That is outstanding!,2016-02-12T12:34:46+0000,1037528856308533_1037977272930358,10201949767527054,0
45,190556161005811_1036559333072152,And this isn't working oh and over here this isn't working either. LOL,2016-02-10T00:31:40+0000,1036559333072152_1036560096405409,886856951348608,0
46,190556161005811_1033251806736238,"Awesome job, Ron!  I love you bro!",2016-02-04T22:11:22+0000,1033251806736238_1033732906688128,10208769882983632,0
47,190556161005811_1033251806736238,Looking good Ron,2016-02-05T02:45:11+0000,1033251806736238_1033812586680160,10153686926310159,0
48,190556161005811_1033251806736238,Very very Nice Ron.,2016-02-06T04:56:56+0000,1033251806736238_1034420496619369,619474291552993,0
49,190556161005811_1033251806736238,Congratulaion to all the receipants.  Well done.,2016-02-10T15:03:15+0000,1033251806736238_1036880266373392,858055230906739,0
50,190556161005811_1032227473505338,Nice safety topic I'll re-read it as I drive by closed Fort Carson tomorrow morning.,2016-02-02T01:24:53+0000,1032227473505338_1032289053499180,894084503957227,2
51,190556161005811_1007882652606487,You guys rock!!,2015-12-17T22:09:29+0000,1007882652606487_1007897259271693,10202537945518577,1
52,190556161005811_1007882652606487,AWESOME! What a great team we have!,2015-12-18T04:13:30+0000,1007882652606487_1008016549259764,10203253973930398,1
53,190556161005811_1003687786359307,Way to go Team!!,2015-12-09T00:35:42+0000,1003687786359307_1003832863011466,10211416685439624,1
54,190556161005811_962470963814323,I know some of those guys!   Very nice!,2015-09-03T12:58:02+0000,962470963814323_962711930456893,1801451603435091,0
55,190556161005811_959402694121150,A pronghorn!,2015-08-28T00:37:00+0000,959402694121150_959434424117977,799533716723350,0
56,190556161005811_959402694121150,I think He counts cars as we leave base! He hangs out on the side of the road.,2015-08-28T04:22:51+0000,959402694121150_959497754111644,10203253973930398,1
57,190556161005811_959402694121150,This is the one we saw when you were here! On the way to the PSB!,2015-08-29T03:00:19+0000,959402694121150_959999330728153,190556161005811,1
58,190556161005811_931124456948974,Maria Duncan you must be so proud.,2015-07-02T03:42:10+0000,931124456948974_931237280271025,10203733179761055,1
59,190556161005811_930175527043867,"My son, Donnie Shepard worked at the Depot, he was SRT. I miss him!",2015-06-29T21:39:35+0000,930175527043867_930184013709685,10202832530486948,0
60,190556161005811_930175527043867,"Once again, so proud of you!!!  Congrats Tad!",2015-06-29T23:24:07+0000,930175527043867_930211973706889,10203774847624472,1
61,190556161005811_930175527043867,Awesome day in the Corps! Congrats to all!,2015-06-29T23:28:30+0000,930175527043867_930212703706816,10205179659591350,1
62,190556161005811_930175527043867,Congrats Tom and the great family support and beautiful wife Maria and daughters ! Enjoy your new assignment ! I so remember when we attended your wedding in Hawaii. You two are  a great team!,2015-06-29T23:33:23+0000,930175527043867_930213503706736,10200811569490351,1
63,190556161005811_930175527043867,Congratulations to you all. You guys do not miss a beat.,2015-06-29T23:39:59+0000,930175527043867_930215903706496,10203733179761055,1
64,190556161005811_930175527043867,"Impressed, again!",2015-06-29T23:42:35+0000,930175527043867_930216843706402,850780421602585,1
65,190556161005811_930175527043867,Congratulations! And welcome to our beautiful state!,2015-06-29T23:46:50+0000,930175527043867_930218227039597,10205360289346497,1
66,190556161005811_930175527043867,Awesome! Congratulations Tom,2015-06-29T23:47:47+0000,930175527043867_930218550372898,10203150793946331,1
67,190556161005811_930175527043867,Sweet!!  Go Team Duncan,2015-06-29T23:58:35+0000,930175527043867_930223483705738,10202537945518577,1
68,190556161005811_930175527043867,Congrats you two!! I know it will be a great experience.,2015-06-30T00:18:15+0000,930175527043867_930227973705289,10202637376631888,0
69,190556161005811_930175527043867,Congrats from the Olsons,2015-06-30T00:29:22+0000,930175527043867_930230183705068,10202406853206414,0
70,190556161005811_930175527043867,"Congratulations, Tom! So happy for you!",2015-06-30T01:09:50+0000,930175527043867_930242873703799,10205682346204145,0
71,190556161005811_930175527043867,Congrats!!,2015-06-30T01:30:38+0000,930175527043867_930248870369866,10152585211272409,0
72,190556161005811_930175527043867,Congrats to you Col. Duncan!!,2015-06-30T02:07:07+0000,930175527043867_930258680368885,10204818935226553,0
73,190556161005811_930175527043867,Congratulations! !!,2015-06-30T02:41:52+0000,930175527043867_930308370363916,10205679979977749,0
74,190556161005811_930175527043867,Go Tom!!!! CSI around corner?!!!!,2015-06-30T03:27:14+0000,930175527043867_930330763695010,728065800574241,1
75,190556161005811_930175527043867,Congrats Tom. Let's stay in touch. I think I'll be needing an ear in the coming months.,2015-06-30T03:39:51+0000,930175527043867_930356730359080,10206125225956624,0
76,190556161005811_930175527043867,Congratulations Sir!,2015-06-30T03:44:54+0000,930175527043867_930362020358551,10203173968491139,1
77,190556161005811_930175527043867,Congrats to the two of you!!!,2015-06-30T04:15:48+0000,930175527043867_930381867023233,10202768292196589,0
78,190556161005811_930175527043867,Congrats!  Miss you guys!,2015-06-30T04:39:41+0000,930175527043867_930387153689371,10206437725571774,1
79,190556161005811_930175527043867,Congrats Sir.,2015-06-30T10:14:16+0000,930175527043867_930462090348544,10205270778667080,1
80,190556161005811_930175527043867,"Congrats Tad, you are doing so much with your life! Hope you like Colorado.",2015-06-30T13:49:53+0000,930175527043867_930531107008309,10205319014511271,1
81,190556161005811_930175527043867,"That's fantastic. Congrats, Tom and the whole family! Enjoy those mountains!",2015-06-30T17:15:23+0000,930175527043867_930594803668606,10153066899158359,0
82,190556161005811_930175527043867,I believe we are destroying our Nation's stock pile of Muster Gas at that facility.,2015-06-30T17:25:15+0000,930175527043867_930597670334986,660579127349407,1
83,190556161005811_930175527043867,Hooah!  CONGRATS Tom.,2015-06-30T18:22:44+0000,930175527043867_930614226999997,1065559863457200,1
84,190556161005811_889687927759294,Thanks for the invite????,2015-04-10T00:39:45+0000,889687927759294_889703104424443,318544704997222,0
85,190556161005811_889687927759294,"Congratulations to Vince, Paul and Tracy!  Col. Quinn, it is great to hear of one of many of your successes! I know you will all breeze through the next CSEPP X in May!",2015-04-11T01:56:54+0000,889687927759294_890239407704146,10211416685439624,0
